PlantClass,RPS Eligible,SolarThermal,Small Hydro,CoGeneration,NewCombinedCycleUnit,Aging,OTC,Peaker,Year,State,CECPlantID,Unit,Status,StartDate,RetireDate,PrimeMoverID,PrimeMoverDesc,Capacity,GrossMWh,NetMWh,PriFuelUseMMBTU,PriEnergySource,SecFuelUseMMBTU,SecEnergySource
C,0,0,0,1,0,0,0,0,2018,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,179979,148618,7299046,BIT,376070,NG
C,0,0,0,1,0,0,0,0,2017,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,175864,146886,6927742,BIT,289050,NG
C,0,0,0,1,0,0,0,0,2016,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,191857,160634,7478712,BIT,165986,NG
C,0,0,0,1,0,0,0,0,2006,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,213895,182114,7894999,BIT,34796,NG
C,0,0,0,1,0,0,0,0,2014,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,169784,140187,6915141,BIT,244758,NG
C,0,0,0,1,0,0,0,0,2012,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,194544,164426,7379962,BIT,103353,NG
C,0,0,0,1,0,0,0,0,2011,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,193996,162075,8020495,BIT,44806,NG
C,0,0,0,1,0,0,0,0,2004,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,189678,158829,7746241,BIT,69936,NG
C,0,0,0,1,0,0,0,0,2009,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,203259,171528,7491490,BIT,58537,NG
C,0,0,0,1,0,0,0,0,2008,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,188858,156967,7849642,BIT,62758,NG
C,0,0,0,1,0,0,0,0,2005,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,207025,174897,7774537,BIT,43828,NG
C,0,0,0,1,0,0,0,0,2007,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,200631,168985,7427725,BIT,105888,NG
C,0,0,0,1,0,0,0,0,2001,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,213156,182507.5,7576660.5,BIT,76562.5,NG
C,0,0,0,1,0,0,0,0,2002,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,209796,178768,7765040,BIT,87955,NG
C,0,0,0,1,0,0,0,0,2003,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,202265,171447,7728889,BIT,70286,NG
C,0,0,0,1,0,0,0,0,2010,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,190396,158266,7478069,BIT,72661,NG
C,0,0,0,1,0,0,0,0,2015,CA,C0017,TG #8,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,183681,154406,7258490,BIT,277531,NG
C,0,0,0,1,0,0,0,0,2014,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,169784,140187,6915141,BIT,244758,NG
C,0,0,0,1,0,0,0,0,2013,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,194011,163120,7581615,BIT,154283,NG
C,0,0,0,1,0,0,0,0,2012,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,194544,164426,7379962,BIT,103353,NG
C,0,0,0,1,0,0,0,0,2011,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,193996,162075,8020495,BIT,44806,NG
C,0,0,0,1,0,0,0,0,2010,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,190396,158266,7478069,BIT,72661,NG
C,0,0,0,1,0,0,0,0,2009,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,203259,171528,7491490,BIT,58537,NG
C,0,0,0,1,0,0,0,0,2007,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,200631,168985,7427725,BIT,105888,NG
C,0,0,0,1,0,0,0,0,2001,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,213156,182508,7576661,BIT,76563,NG
C,0,0,0,1,0,0,0,0,2006,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,213895,182114,7894999,BIT,34796,NG
C,0,0,0,1,0,0,0,0,2008,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,188858,156967,7849642,BIT,62758,NG
C,0,0,0,1,0,0,0,0,2015,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,183681,154406,7258490,BIT,277531,NG
C,0,0,0,1,0,0,0,0,2016,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,195114,163400,7598016,BIT,169663,NG
C,0,0,0,1,0,0,0,0,2017,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,186434,155136,7336799,BIT,398207,NG
C,0,0,0,1,0,0,0,0,2005,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,207025,174897,7774537,BIT,43828,NG
C,0,0,0,1,0,0,0,0,2004,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,189678,158829,7746241,BIT,69936,NG
C,0,0,0,1,0,0,0,0,2002,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,209796,178768,7765040,BIT,87955,NG
C,0,0,0,1,0,0,0,0,2018,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,176244,145627,7154638,BIT,356154,NG
C,0,0,0,1,0,0,0,0,2003,CA,C0017,TG #9,OP,5/1/1978 0:00,,ST,Steam Turbine,27.5,202265,171447,7728889,BIT,70285,NG
C,0,0,0,1,0,0,0,0,2008,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,330525,297140,1725605,BIT,1815657,PC
C,0,0,0,1,0,0,0,0,2001,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,280419,252045,1571063,BIT,1417299,PC
C,0,0,0,1,0,0,0,0,2002,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,319544,286984,1664495,BIT,1754072,PC
C,0,0,0,1,0,0,0,0,2003,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,325626,293399,1547505,BIT,1893465,PC
C,0,0,0,1,0,0,0,0,2004,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,303029,276059,1544128,BIT,1642820,PC
C,0,0,0,1,0,0,0,0,2005,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,323734,291375,1400057,BIT,1978540,PC
C,0,0,0,1,0,0,0,0,2016,CA,C0018,Unit 1,RE,9/1/1989 0:00,1/20/2016 0:00,ST,Steam Turbine,38.3,0.03,0.03,0,BIT,0,PC
C,0,0,0,1,0,0,0,0,2006,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,307965,277071,1470119,BIT,1802621,PC
C,0,0,0,1,0,0,0,0,2009,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,324871,292203,1816939,BIT,1684841,PC
C,0,0,0,1,0,0,0,0,2010,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,298713,268883,3120440,BIT,148441,PC
C,0,0,0,1,0,0,0,0,2011,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,323278,290994,3487984,BIT,64799,PC
C,0,0,0,1,0,0,0,0,2012,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,193627.3,172972.3,2028158,BIT,115524,PC
C,0,0,0,1,0,0,0,0,2013,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,74879.03,65952.03,720893,BIT,113723,PC
C,0,0,0,1,0,0,0,0,2014,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,82437.07,72667.07,847439.07,BIT,96290.08,PC
C,0,0,0,1,0,0,0,0,2015,CA,C0018,Unit 1,SB,9/1/1989 0:00,,ST,Steam Turbine,38.3,0.12,0.12,0.06,BIT,0,PC
C,0,0,0,1,0,0,0,0,2007,CA,C0018,Unit 1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,313313,283112,1642650,BIT,1725461,PC
C,0,0,0,1,0,0,0,0,2008,CA,C0019,GEN1,RE,12/1/1954 0:00,3/31/2008 0:00,CT,Combined Cycle - Combustion Turbine portion,12,11567,11567,134872,BIT,0,NG
C,0,0,0,1,0,0,0,0,2007,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,68876,68876,803095,BIT,0,NG
C,0,0,0,1,0,0,0,0,2006,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,72066,72066,840313,BIT,0,NG
C,0,0,0,1,0,0,0,0,2005,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,73718,73718,852328,BIT,0,NG
C,0,0,0,1,0,0,0,0,2004,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,69600,69600,738834,BIT,0,NG
C,0,0,0,1,0,0,0,0,2003,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,75166,75166,975776,BIT,0,NG
C,0,0,0,1,0,0,0,0,2002,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,77814,77814,845783,BIT,0,NG
C,0,0,0,1,0,0,0,0,2001,CA,C0019,GEN1,OP,12/1/1954 0:00,,CT,Combined Cycle - Combustion Turbine portion,12,98334,98334,1027706,BIT,0,NG
C,0,0,0,1,0,0,0,0,2005,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,73719,73719,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2004,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,69600,69600,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2003,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,75166,75166,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2002,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,77814,77814,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2001,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,61811,61811,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2007,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,68876,68876,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2008,CA,C0019,GEN2,RE,12/1/1954 0:00,3/31/2008 0:00,CA,Combined Cycle - Steam Turbine portion,12,11567,11567,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2006,CA,C0019,GEN2,OP,12/1/1954 0:00,,CA,Combined Cycle - Steam Turbine portion,12,72068,72068,0,BIT,0,NG
C,0,0,0,1,0,0,0,0,2011,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,373593,331751,2675031,BIT,1985165,PC
C,0,0,0,1,0,0,0,0,2010,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,376771,336590,2802977,BIT,1996164,PC
C,0,0,0,1,0,0,0,0,2009,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,448321,402767,3099944,BIT,2311136,PC
C,0,0,0,1,0,0,0,0,2008,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,484101,434262,3797210,BIT,1771203,PC
C,0,0,0,1,0,0,0,0,2007,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,491239,441792,3419377,BIT,1993785,PC
C,0,0,0,1,0,0,0,0,2006,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,499851,448853,3421676,BIT,2485095,PC
C,0,0,0,1,0,0,0,0,2005,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,496554,445900,3587943,BIT,2073979,PC
C,0,0,0,1,0,0,0,0,2004,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,476895,427257,3368796,BIT,1962193,PC
C,0,0,0,1,0,0,0,0,2003,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,473768,426248,3075341,BIT,2267781,PC
C,0,0,0,1,0,0,0,0,2002,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,485864,439856,2931647,BIT,2348362,PC
C,0,0,0,1,0,0,0,0,2001,CA,C0021,GEN1,OP,3/1/1988 0:00,,ST,Steam Turbine,55.1,498693,450369,2811791,BIT,2607859,PC
C,0,0,0,1,0,0,0,0,2012,CA,C0021,GEN1,RE,3/1/1988 0:00,3/31/2012 0:00,ST,Steam Turbine,55.1,98410,87259,905996,BIT,333049,PC
C,0,0,0,1,0,0,0,0,2003,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,324292,290677,1630654,BIT,1814698,PC
C,0,0,0,1,0,0,0,0,2008,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,324229,290629,1685286,BIT,1737338,PC
C,0,0,0,1,0,0,0,0,2002,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,319146,287727,1739655,BIT,1688447,PC
C,0,0,0,1,0,0,0,0,2004,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,300994,268865,1416805,BIT,1666469,PC
C,0,0,0,1,0,0,0,0,2005,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,337939,296560,1393759,BIT,2098979,PC
C,0,0,0,1,0,0,0,0,2006,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,322430,288401,1546802,BIT,1855027,PC
C,0,0,0,1,0,0,0,0,2007,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,328187,293765,1556182,BIT,1707316,PC
C,0,0,0,1,0,0,0,0,2015,CA,C0022,1,RE,9/1/1989 0:00,2/12/2015 0:00,ST,Steam Turbine,38.3,0.12,0.12,0.06,BIT,0,PC
C,0,0,0,1,0,0,0,0,2010,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,317241,282176,3217365,BIT,169160,PC
C,0,0,0,1,0,0,0,0,2011,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,255575.01,225651.01,2686050,BIT,57837,PC
C,0,0,0,1,0,0,0,0,2012,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,140504.4,117507.4,1338350,BIT,143155,PC
C,0,0,0,1,0,0,0,0,2013,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,142830.02,111453.02,1208627,BIT,177265,PC
C,0,0,0,1,0,0,0,0,2014,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,38.3,148624.04,116102.04,1334225.01,BIT,153780.02,PC
C,0,0,0,1,0,0,0,0,2009,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,322264,288130,1834323,BIT,1595695,PC
C,0,0,0,1,0,0,0,0,2001,CA,C0022,1,OP,9/1/1989 0:00,,ST,Steam Turbine,33,313360,280884,1678091,BIT,1602896,PC
C,0,0,0,0,0,1,0,0,2001,NV,C0024,Unit 1,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,10315043,10315043,103099737,SUB,303949,NG
C,0,0,0,0,0,1,0,0,2002,NV,C0024,Unit 1,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,10172634,10172634,103041394,SUB,183871,NG
C,0,0,0,0,0,1,0,0,2004,NV,C0024,Unit 1,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,10068369.2,10068369.2,102831119,SUB,177728.1,NG
C,0,0,0,0,0,1,0,0,2005,NV,C0024,Unit 1,RE,1/1/1971 0:00,12/31/2005 0:00,ST,Steam Turbine,818.1,10449452.92,10449453,107437841.1,SUB,190612.36,NG
C,0,0,0,0,0,1,0,0,2003,NV,C0024,Unit 1,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,9579427,9579427,97934414,SUB,238582,NG
C,0,0,0,0,0,1,0,0,2005,NV,C0024,Unit 2,RE,1/1/1971 0:00,12/31/2005 0:00,ST,Steam Turbine,818.1,0,0,0,SUB,0,NG
C,0,0,0,0,0,1,0,0,2004,NV,C0024,Unit 2,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,0,0,0,SUB,177728.1,NG
C,0,0,0,0,0,1,0,0,2003,NV,C0024,Unit 2,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,0,0,0,SUB,0,NG
C,0,0,0,0,0,1,0,0,2002,NV,C0024,Unit 2,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,0,0,0,SUB,0,NG
C,0,0,0,0,0,1,0,0,2001,NV,C0024,Unit 2,OP,1/1/1971 0:00,,ST,Steam Turbine,818.1,0,0,0,SUB,0,NG
C,0,0,0,0,0,0,0,0,2014,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,5995244,5638642,49553276,BIT,40791,DFO
C,0,0,0,0,0,0,0,0,2018,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,4314401,4019570,40483749,BIT,76677,DFO
C,0,0,0,0,0,0,0,0,2006,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7658155,7225848,69066790,BIT,60061,DFO
C,0,0,0,0,0,0,0,0,2017,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,4704501,4386956,43602994,BIT,103460,DFO
C,0,0,0,0,0,0,0,0,2016,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,4386343,4084484,40309727,BIT,74636,DFO
C,0,0,0,0,0,0,0,0,2015,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,6491681,6093511,59430716,BIT,40142,DFO
C,0,0,0,0,0,0,0,0,2013,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7023148,6074570,64360979,BIT,29637,DFO
C,0,0,0,0,0,0,0,0,2012,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,3942767,3688112,31505943,BIT,35228,DFO
C,0,0,0,0,0,0,0,0,2011,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,6540054,6151953,57040907,BIT,40168,DFO
C,0,0,0,0,0,0,0,0,2007,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7644363,7208679,68527592,BIT,55807,DFO
C,0,0,0,0,0,0,0,0,2005,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7254501,6832134,65154635,BIT,62993,DFO
C,0,0,0,0,0,0,0,0,2004,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7648185,7217636,68880632,BIT,57003,DFO
C,0,0,0,0,0,0,0,0,2003,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7188599,6784117,64506506,BIT,10669,DFO
C,0,0,0,0,0,0,0,0,2002,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7098129,6740154,63850747,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2001,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7070248,6691804,63679161,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2008,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,8001660,7543174,71735681,BIT,24940,DFO
C,0,0,0,0,0,0,0,0,2009,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7157219,6737450,64746861,BIT,26179,DFO
C,0,0,0,0,0,0,0,0,2010,UT,C0023,Unit 1,OP,6/9/1986 0:00,,ST,Steam Turbine,900,7537332,7115818,68067762,BIT,51995,DFO
C,0,0,0,0,0,0,0,0,2012,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,6503701,6027729,66992047,BIT,51510,DFO
C,0,0,0,0,0,0,0,0,2002,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7098126,6740145,63850741,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2003,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7188594,6784124,64506499,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2004,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7648185,7217642,68880632,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2005,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7254501,6832134,65154635,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2006,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7658158,7225848,69066790,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2007,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7644363,7208679,68527592,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2008,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7327192,6920265,65911200,BIT,26113,DFO
C,0,0,0,0,0,0,0,0,2009,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7254132,6818138,65916155,BIT,44817,DFO
C,0,0,0,0,0,0,0,0,2001,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7070245,6691797,63679156,BIT,0,DFO
C,0,0,0,0,0,0,0,0,2011,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7329338,6879625,64789955,BIT,44929,DFO
C,0,0,0,0,0,0,0,0,2013,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,6118339,5749560,56961483,BIT,35566,DFO
C,0,0,0,0,0,0,0,0,2014,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,7163388,6731184,65508549,BIT,18625,DFO
C,0,0,0,0,0,0,0,0,2015,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,6119804,5743170,56708871,BIT,32401,DFO
C,0,0,0,0,0,0,0,0,2016,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,5062926,4683816,43571155,BIT,51918,DFO
C,0,0,0,0,0,0,0,0,2017,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,4335694.01,4033726.01,40498490.01,BIT,113062,DFO
C,0,0,0,0,0,0,0,0,2010,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,6390181,6002731,58250135,BIT,47551,DFO
C,0,0,0,0,0,0,0,0,2018,UT,C0023,Unit 2,OP,5/1/1987 0:00,,ST,Steam Turbine,900,4820217,4479730,47918917,BIT,92564,DFO
E,1,0,0,0,0,0,0,0,2003,CA,E0003,BVP 1,IS,7/1/1983 0:00,,ST,Steam Turbine,7.5,0,0,0,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2002,CA,E0003,BVP 1,IS,7/1/1983 0:00,,ST,Steam Turbine,7.5,0,0,0,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2004,CA,E0003,BVP 1,IS,7/1/1983 0:00,,ST,Steam Turbine,7.5,0,0,0,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2005,CA,E0003,BVP 1,OP,7/1/1983 0:00,,ST,Steam Turbine,7.5,11951,8813,268800,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2006,CA,E0003,BVP 1,OP,7/1/1983 0:00,,ST,Steam Turbine,7.5,29600,24396,654000,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2007,CA,E0003,BVP 1,OP,7/1/1983 0:00,,ST,Steam Turbine,7.5,42870,37320,746900,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2008,CA,E0003,BVP 1,OP,7/1/1983 0:00,,ST,Steam Turbine,7.5,37040,30412,692648,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2009,CA,E0003,BVP 1,SB,7/1/1983 0:00,,ST,Steam Turbine,7.5,0,190,4327,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2010,CA,E0003,BVP 1,RE,7/1/1983 0:00,6/30/2010 0:00,ST,Steam Turbine,7.5,0,0,0,WDS,0,UNK
E,1,0,0,0,0,0,0,0,2001,CA,E0003,BVP 1,OP,7/1/1983 0:00,,ST,Steam Turbine,7.5,34000,29000,701400,WDS,0,UNK
E,1,0,0,1,0,0,0,0,2001,CA,E0004,GEN 2,OP,6/1/1997 0:00,,ST,Steam Turbine,11.5,48801,48801,1919053,WDS,0,NG
E,1,0,0,1,0,0,0,0,2004,CA,E0004,GEN 2,RE,6/1/1997 0:00,5/28/2004 0:00,ST,Steam Turbine,11.5,73116,60109,2184629,WDS,0,NG
E,1,0,0,1,0,0,0,0,2002,CA,E0004,GEN 2,OP,6/1/1997 0:00,,ST,Steam Turbine,11.5,56268,49303,2140698,WDS,0,NG
E,1,0,0,1,0,0,0,0,2003,CA,E0004,GEN 2,OP,6/1/1997 0:00,,ST,Steam Turbine,11.5,57798,48292,2381764,WDS,0,NG
E,1,0,0,1,0,0,0,0,2002,CA,E0004,GEN 3,OP,2/1/1999 0:00,,ST,Steam Turbine,1.5,5872,5158,0,WDS,0,NG
E,1,0,0,1,0,0,0,0,2001,CA,E0004,GEN 3,OP,2/1/1999 0:00,,ST,Steam Turbine,1.5,7487,7487,0,WDS,0,NG
E,1,0,0,1,0,0,0,0,2003,CA,E0004,GEN 3,OP,2/1/1999 0:00,,ST,Steam Turbine,1.5,8176,6837,0,WDS,0,NG
E,1,0,0,1,0,0,0,0,2004,CA,E0004,GEN 3,RE,2/1/1999 0:00,5/28/2004 0:00,ST,Steam Turbine,1.5,1335,1199,0,WDS,0,NG
E,1,0,0,1,0,0,0,0,2016,CA,E0004,GEN 4,OP,3/12/2004 0:00,,ST,Steam Turbine,19.2,96480,81427,2175066,WDS,10205.01,NG
E,1,0,0,1,0,0,0,0,2015,CA,E0004,GEN 4,OP,3/12/2004 0:00,,ST,Steam Turbine,19.2,111796,96305,2366901,WDS,6317,NG
E,1,0,0,1,0,0,0,0,2005,CA,E0004,GEN 4,OP,3/12/2004 0:00,,ST,Steam Turbine,19.2,73504,66165,2018394,WDS,0,NG
E,1,0,0,1,0,0,0,0,2014,CA,E0004,GEN 4,OP,3/12/2004 0:00,,ST,Steam Turbine,19.2,128460,112940,2528712,WDS,32623,NG
E,1,0,0,1,0,0,0,0,2009,CA,E0004,GEN 4,OP,3/12/2004 0:00,,ST,Steam Turbine,19.2,134265,124860,2612052,WDS,0,NG
